"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Short bones of upper limb and associated joints\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Short bones of upper limb and associated joints\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Long bones of lower limb and associated joints\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Long bones of lower limb and associated joints\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Short bones of lower limb and associated joints\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Short bones of lower limb and associated joints\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of bones  joints and articular cartilage of limbs\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of bones  joints and articular cartilage of limbs\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Bone of limb  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Bone of limb  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\BONES  JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\BONES  JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Bones of skull and face and associated joints\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Bones of skull and face and associated joints\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Mandible\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Mandible\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Vertebral column\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Vertebral column\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Rib  sternum  clavicle and associated joints\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Rib  sternum  clavicle and associated joints\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Pelvic bones  sacrum  coccyx and associated joints\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Pelvic bones  sacrum  coccyx and associated joints\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of bones  joints and articular cartilage\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of bones  joints and articular cartilage\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Bone  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Bone  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\HEMATOPOIETIC AND RETICULOENDOTHELIAL SYSTEMS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\HEMATOPOIETIC AND RETICULOENDOTHELIAL SYSTEMS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Blood\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Blood\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Bone marrow\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Bone marrow\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Spleen\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Spleen\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Reticuloendothelial system NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Reticuloendothelial system NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Hematopoietic system  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Hematopoietic system  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\SKIN\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\SKIN\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Skin of lip  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Skin of lip  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Eyelid\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Eyelid\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\External ear\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\External ear\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Skin of other and unspecified parts of face\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Skin of other and unspecified parts of face\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Skin of scalp and neck\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Skin of scalp and neck\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Skin of trunk\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Skin of trunk\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Skin of upper limb and shoulder\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Skin of upper limb and shoulder\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Skin of lower limb and hip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Skin of lower limb and hip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of skin\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of skin\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Skin  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Skin  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peripheral nerves and autonomic nervous system of head  face  and neck\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peripheral nerves and autonomic nervous system of head  face  and neck\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peripheral nerves and autonomic nervous system of upper limb and shoulder\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peripheral nerves and autonomic nervous system of upper limb and shoulder\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peripheral nerves and autonomic nervous system of lower limband hip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peripheral nerves and autonomic nervous system of lower limband hip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peripheral nerves and autonomic nervous system of thorax\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peripheral nerves and autonomic nervous system of thorax\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peripheral nerves and autonomic nervous system of abdomen\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peripheral nerves and autonomic nervous system of abdomen\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peripheral nerves and autonomic nervous system of pelvis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peripheral nerves and autonomic nervous system of pelvis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peripheral nerves and autonomic nervous system of trunk  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peripheral nerves and autonomic nervous system of trunk  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of peripheral nerves and autonomic nervous system\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of peripheral nerves and autonomic nervous system\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Autonomic nervous system  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Autonomic nervous system  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\RETROPERITONEUM AND PERITONEUM\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\RETROPERITONEUM AND PERITONEUM\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Retroperitoneum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Retroperitoneum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Specified parts of peritoneum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Specified parts of peritoneum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peritoneum  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Peritoneum  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of retroperitoneum and peritoneum\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of retroperitoneum and peritoneum\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\CONNECTIVE  SUBCUTANEOUS AND OTHER SOFT TISSUES\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\CONNECTIVE  SUBCUTANEOUS AND OTHER SOFT TISSUES\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues of head  face  and neck\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues of head  face  and neck\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues of upper limb and shoulder\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues of upper limb and shoulder\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues of lower limb and hip\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues of lower limb and hip\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues of thorax\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues of thorax\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues of abdomen\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues of abdomen\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues of pelvis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues of pelvis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues of trunk NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues of trunk NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of connective  subcutaneous and other soft tissues\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of connective  subcutaneous and other soft tissues\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Connective  subcutaneous and other soft tissues  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\BREAST\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\BREAST\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Nipple\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Nipple\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Central portion of breast\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Central portion of breast\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Upper-inner quadrant of breast\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Upper-inner quadrant of breast\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lower-inner quadrant of breast\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lower-inner quadrant of breast\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Upper-outer quadrant of breast\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Upper-outer quadrant of breast\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lower-outer quadrant of breast\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lower-outer quadrant of breast\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Axillary tail of breast\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Axillary tail of breast\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of breast\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of breast\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Breast  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Breast  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\VULVA\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\VULVA\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Labium majus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Labium majus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Labium minus\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Labium minus\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Clitoris\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Clitoris\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of vulva\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of vulva\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Vulva  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Vulva  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\VAGINA\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\VAGINA\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Vagina  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Vagina  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\CERVIX UTERI\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\CERVIX UTERI\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Endocervix\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Endocervix\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Exocervix\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Exocervix\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of cervix uteri\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of cervix uteri\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cervix uteri\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Cervix uteri\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\CORPUS UTERI\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\CORPUS UTERI\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Isthmus uteri\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Isthmus uteri\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Endometrium\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Endometrium\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Myometrium\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Myometrium\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Fundus uteri\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Fundus uteri\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of corpus uteri\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of corpus uteri\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Corpus uteri\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Corpus uteri\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\UTERUS  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\UTERUS  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Uterus  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Uterus  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OVARY\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OVARY\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Ovary\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Ovary\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHER AND UNSPECIFIED FEMALE GENITAL ORGANS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHER AND UNSPECIFIED FEMALE GENITAL ORGANS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Fallopian tube\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Fallopian tube\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Broad ligament\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Broad ligament\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Round ligament\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Round ligament\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Parametrium\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Parametrium\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Uterine adnexa\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Uterine adnexa\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Other specified parts of female genital organs\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Other specified parts of female genital organs\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of female genital organs\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of female genital organs\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Female genital tract  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Female genital tract  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\PLACENTA\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\PLACENTA\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Placenta\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Placenta\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\PENIS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\PENIS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Prepuce\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Prepuce\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Glans penis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Glans penis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Body of penis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Body of penis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of penis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of penis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Penis  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Penis  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\PROSTATE GLAND\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\PROSTATE GLAND\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Prostate gland\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Prostate gland\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\TESTIS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\TESTIS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Undescended testis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Undescended testis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Descended testis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Descended testis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Testis  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Testis  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHER AND UNSPECIFIED MALE GENITAL ORGANS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\OTHER AND UNSPECIFIED MALE GENITAL ORGANS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Epididymis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Epididymis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Spermatic cord\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Spermatic cord\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Scrotum  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Scrotum  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Other specified parts of male genital organs\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Other specified parts of male genital organs\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of male genital organs Note:\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Overlapping lesion of male genital organs Note:\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Male genital organs  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Male genital organs  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\KIDNEY\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\KIDNEY\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Kidney  NOS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Kidney  NOS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\RENAL PELVIS\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\RENAL PELVIS\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Renal pelvis\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Renal pelvis\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\URETER\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\URETER\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Ureter\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Ureter\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\BLADDER\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\BLADDER\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Trigone of bladder\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Trigone of bladder\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Dome of bladder\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Dome of bladder\"
"\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lateral wall of bladder\","\\OSIRIS\i2b2\OSIRIS\tumorPathologyEvent\TopographyCode\Lateral wall of bladder\"
